time left right
23233 0 0
23250 0 0
23266 0 0
23283 0 0
23300 0 0
23316 0 0
23333 0 0
23350 0 0
23366 0 0
23383 0 0
23400 0 0
23416 0 0
23433 0 0
23450 0 0
23466 0 0
23483 0 0
23500 0 0
23516 0 0
23533 0 0
23550 0 0
23566 0 0
23583 0 0
23600 0 0
23616 0 0
23633 0 0
23650 0 0
23666 0 0
23683 0 0
23700 0 0
23716 0 0
23733 0 0
23750 0 0
23766 0 0
23783 0 0
23800 0 0
23816 0 0
23833 0 0
23850 0 0
23866 0 0
23883 0 0
23900 0 0
23916 0 0
23933 0 0
23950 0 0
23966 0 0
23983 0 0
24000 0 0
24016 0 0
24033 0 0
24050 0 0
24066 0 0
24083 0 0
24100 0 0
24116 0 0
24133 0 0
24150 0 0
24166 0 0
24183 0 0
24200 0 0
24216 0 0
24233 0 0
24250 0 0
24266 0 0
24283 0 0
24300 0 0
24316 0 0
24333 0 0
24350 0 0
24366 0 0
24383 0 0
24400 0 0
24416 0 0
24433 0 0
24450 0 0
24466 0 0
24483 0 0
24500 0 0
24516 0 0
24533 0 0
24550 0 0
24566 0 0
24583 0 0
24600 0 0
24616 0 0
24633 0 0
24650 0 0
24666 0 0
24683 0 0
24700 0 0
24716 0 0
24733 0 0
24750 0 0
24766 0 0
24783 0 0
24800 0 0
24816 0 0
24833 0 0
24850 0 0
24866 0 0
24883 0 0
24900 0 0
24916 0 0
24933 0 0
24950 0 0
24966 0 0
24983 0 0
25000 0 0
25016 0 0
25033 0 0
25050 0 0
25066 0 0
25083 0 0
25100 0 0
25116 0 0
25133 0 0
25150 0 0
25166 0 0
25183 0 0
25200 0 0
25216 0 0
25233 0 0
25250 0 0
25266 0 0
25283 0 0
25300 0 0
25316 0 0
25333 0 0
25350 0 0
25366 0 0
25383 0 0
25400 0 0
25416 0 0
25433 0 0
25450 0 0
25466 0 0
25483 0 0
25500 0 0
25516 0 0
25533 0 0
25550 0 0
25566 0 0
25583 0 0
25600 0 0
25616 0 0
25633 0 0
25650 0 0
25666 0 0
25683 0 0
25700 0 0
25716 0 0
25733 0 0
25750 0 0
25766 0 0
25783 0 0
25800 0 0
25816 0 0
25833 0 0
25850 0 0
25866 0 0
25883 0 0
25900 0 0
25916 0 0
25933 0 0
25950 0 0
25966 0 0
25983 0 0
26000 0 0
26016 0 0
26033 0 0
26050 0 0
26066 0 0
26083 0 0
26100 0 0
26116 0 0
26133 0 0
26150 0 0
26166 0 0
26183 0 0
26200 0 0
26216 0 0
26233 0 0
26250 0 0
26266 0 0
26283 0 0
26300 0 0
26316 0 0
26333 0 0
26350 0 0
26366 0 0
26383 0 0
26400 0 0
26416 0 0
26433 0 0
26450 0 0
26466 0 0
26483 0 0
26500 0 0
26516 0 0
26533 0 0
26550 0 0
26566 0 0
26583 0 0
26600 0 0
26616 0 0
26633 0 0
26650 0 0
26666 0 0
26683 0 0
26700 0 0
26716 0 0
26733 0 0
26750 0 0
26766 0 0
26783 0 0
26800 0 0
26816 0 0
26833 0 0
26850 0 0
26866 0 0
26883 0 0
26900 0 0
26916 0 0
26933 0 0
26950 0 0
26966 0 0
26983 0 0
27000 0 0
27016 0 0
27033 0 0
27050 0 0
27066 0 0
27083 0 0
27100 0 0
27116 0 0
27133 0 0
27150 0 0
27166 0 0
27183 0 0
27200 0 0
27216 0 0
27233 0 0
27250 0 0
27266 0 0
27283 0 0
27300 0 0
27316 0 0
27333 0 0
27350 0 0
27366 0 0
27383 0 0
27400 0 0
27416 0 0
27433 0 0
27450 0 0
27466 0 0
27483 0 0
27500 0 0
27516 0 0
27533 0 0
27550 0 0
27566 0 0
27583 0 0
27600 0 0
27616 0 0
27633 0 0
27650 0 0
27666 0 0
27683 0 0
27700 0 0
27716 0 0
27733 0 0
27750 0 0
27766 0 0
27783 0 0
27800 0 0
27816 0 0
27833 0 0
27850 0 0
27866 0 0
27883 0 0
27900 0 0
27916 0 0
27933 0 0
27950 0 0
27966 0 0
27983 0 0
28000 0 0
28016 0 0
28033 0 0
28050 0 0
28066 0 0
28083 0 0
28100 0 0
28116 0 0
28133 0 0
28150 0 0
28166 0 0
28183 0 0
28200 0 0
28216 0 0
28233 0 0
28250 0 0
28266 0 0
28283 0 0
28300 0 0
28316 0 0
28333 0 0
28350 0 0
28366 0 0
28383 0 0
28400 0 0
28416 0 0
28433 0 0
28450 0 0
28466 0 0
28483 0 0
28500 0 0
28516 0 0
28533 0 0
28550 0 0
28566 0 0
28583 0 0
28600 0 0
28616 0 0
28633 0 0
28650 0 0
28666 0 0
28683 0 0
28700 0 0
28716 0 0
28733 0 0
28750 0 0
28766 0 0
28783 0 0
28800 0 0
28816 0 0
28833 0 0
28850 0 0
28866 0 0
28883 0 0
28900 0 0
28916 0 0
28933 0 0
28950 0 0
28966 0 0
28983 0 0
29000 0 0
29016 0 0
29033 0 0
29050 0 0
29066 0 0
29083 0 0
29100 0 0
29116 0 0
29133 0 0
29150 0 0
29166 0 0
29183 0 0
29200 0 0
29216 0 0
29233 0 0
29250 0 0
29266 0 0
29283 0 0
29300 0 0
29316 0 0
29333 0 0
29350 0 0
29366 0 0
29383 0 0
29400 0 0
29416 0 0
29433 0 0
29450 0 0
29466 0 0
29483 0 0
29500 0 0
29516 0 0
29533 0 0
29550 0 0
29566 0 0
29583 0 0
29600 0 0
29616 0 0
29633 0 0
29650 0 0
29666 0 0
29683 0 0
29700 0 0
29716 0 0
29733 0 0
29750 0 0
29766 0 0
29783 0 0
29800 0 0
29816 0 0
29833 0 0
29850 1 0
29866 1 0
29883 2 0
29900 4 0
29916 7 0
29933 16 0
29950 30 0
29966 48 -1
29983 72 -1
30000 101 -1
30016 135 -1
30033 171 -1
30050 206 0
30066 242 1
30083 271 2
30100 293 4
30116 309 5
30133 319 6
30150 326 6
30166 330 6
30183 329 5
30200 329 4
30216 329 2
30233 330 0
30250 330 0
30266 330 -1
30283 330 -2
30300 331 -3
30316 331 -2
30333 331 -2
30350 331 -1
30366 332 -1
30383 332 0
30400 332 0
30416 332 0
30433 332 0
30450 332 0
30466 332 0
30483 332 0
30500 331 0
30516 329 0
30533 329 0
30550 329 0
30566 330 0
30583 330 -1
30600 330 -1
30616 330 -1
